id,title,type,publisher
doi:10.2991/iccsee.2013.190,An Effective Method And Device For Eye Detection With Physical Properties,proceedings article,crossref:1574
doi:10.1016/b978-0-444-81993-2.50129-3,Computer Simulation Of Grain Boundary Migration Depending On The Elimination Of A Substructure,book chapter,crossref:78
doi:10.1201/b11810-127,A New Numerical Scheme For Improved Businnesque Equations With Surface Pressure,book chapter,crossref:301
doi:10.1016/b978-0-12-554520-4.50008-3,Stand Dynamics In Chilean Nothofagus Forests,book chapter,crossref:78
doi:10.2172/1062101,"Business Case For Energy Efficiency In Support Of Climate Change Mitigation, Economic And Societal Benefits In India",report,crossref:960
doi:10.1016/b978-0-444-10742-8.50035-9,The Structure Of Nuclear Matter,book chapter,crossref:78
doi:10.5244/c.12.58,Color Invariant Snakes,proceedings article,crossref:3205
doi:10.5244/c.14.56,A Comparative Study On Disparity Analysis Based On Convergentand Rectified Views,proceedings article,crossref:3205
doi:10.2991/iccsee.2013.384,A Global Route Planning Method For Intelligent Vehicles,proceedings article,crossref:1574
doi:10.1017/cbo9780511979873.004,Aristotelian Ethics In Plotinus,book chapter,crossref:56
doi:10.1145/2433396.2433442,Crawling Deep Web Entity Pages,proceedings article,crossref:320
doi:10.5244/c.12.41,Pattern Recognition Methods For Object Boundary Detection,proceedings article,crossref:3205
doi:10.1016/b978-0-444-81991-8.50214-4,Self Reinforced Behavior Of Silicon Nitride Ceramics By Reaction Bonding Method,book chapter,crossref:78
doi:10.4018/978-1-4666-0309-7.ch017,An Optimization To Protein Coding Regions Identification In Eukaryotes,book chapter,crossref:2432
doi:10.1016/b978-0-12-384719-5.00357-9,Biodiversity State And Trends In Southeast Asia,book chapter,crossref:78
doi:10.1016/b978-0-12-384719-5.00402-0,Microbial Biogeography,book chapter,crossref:78
doi:10.5244/c.9.56,The Propagated Instruction Processor.,proceedings article,crossref:3205
doi:10.1016/b978-0-444-81993-2.50076-7,Crystal Growth By MBE Based On Monte-Carlo Simulation And Analytical Method,book chapter,crossref:78
doi:10.1017/cbo9781139015363.001,Introduction,book chapter,crossref:56
doi:10.5244/c.12.83,Vehicle Trajectory Approximation And Classification,proceedings article,crossref:3205
doi:10.1017/cbo9781139235662.020,Unfair Terms In Comparative Perspective,book chapter,crossref:56
doi:10.1017/cbo9780511997778.012,Structural Heart Disease,book chapter,crossref:56
doi:10.1017/cbo9781139047654.009,Notes,book chapter,crossref:56
doi:10.2991/iccsee.2013.406,A S-band Printed Quadrifilar Helical Antenna For Communication Devices,proceedings article,crossref:1574
doi:10.1016/b978-0-444-81991-8.50210-7,Sintering Process Of Silicon Nitride Doped With Alumina And Yttria In Different Amount And Composition,book chapter,crossref:78
doi:10.1016/b978-0-12-384719-5.00174-x,"Eukaryotes, Origin Of",book chapter,crossref:78
doi:10.1017/cbo9781139032810.010,MHD Dynamos And Turbulence,book chapter,crossref:56
doi:10.1016/b978-0-444-81991-8.50168-0,Mechanisms For Consolidation Of Ultrafine Si3N4 Powder And For Transition Of Α- To Β-Form Under Shock Compression,book chapter,crossref:78
doi:10.2991/iccsee.2013.58,"Non-rigid Registration Between Brain CT Images And MRI Brain Atlas By Combining Grayscale Information, Point Correspondence On The Midsaggital Plane And Brain Surface Matching",proceedings article,crossref:1574
doi:10.1016/b978-0-12-106406-8.50007-8,General Preface,book chapter,crossref:78
doi:10.1016/b978-0-12-384719-5.00177-5,"Archaea, Origin Of",book chapter,crossref:78
doi:10.1017/cbo9781139018180.023,The Body,book chapter,crossref:56
doi:10.5244/c.13.35,Poppet: A Robust Road Boundary Detection And Tracking Algorithm,proceedings article,crossref:3205
doi:10.1016/b978-0-12-384719-5.00295-1,Zoos And Zoological Parks,book chapter,crossref:78
doi:10.1016/b978-0-12-395733-7.50047-2,Differential Thermal Analysis Of Suspensions Of Human Erythrocytes And Glycerol,book chapter,crossref:78
doi:10.4018/978-1-61350-314-0.ch007,ICT Mediated Value Chain For Managing Weavers’ Livelihoods,book chapter,crossref:2432
doi:10.1017/cbo9781139235662.008,Naturalistic Contract,book chapter,crossref:56
doi:10.1016/b978-0-444-89353-6.50072-5,Thin YBaCuO Superconductor Film Deposited By High Power And High Repetition Rate Excimer Lasers,book chapter,crossref:78
doi:10.1016/b978-0-12-177401-1.50013-2,Diseases,book chapter,crossref:78
doi:10.1016/b978-0-444-81991-8.50219-3,Microstructural Features In sialon/SiCpl Composites Observed By TEM,book chapter,crossref:78
doi:10.1016/b978-0-444-10742-8.50028-1,Sur La Théorie Des Perturbations Des États Liés,book chapter,crossref:78
doi:10.5244/c.13.54,Support Vector Machines For Face Authentication,proceedings article,crossref:3205
doi:10.1017/cbo9781139088428.006,Remote Sensing For Hydrologic Modeling,book chapter,crossref:56
doi:10.1201/b11810-60,Buckling Behavior Of FRP Sandwich Panels Made By Hand Layup And Vacuum Bag Infusion Procedure,book chapter,crossref:301
doi:10.1016/b978-0-444-10742-8.50032-3,Un Développement Du Potentiel De Gibbs D'Un Système Composé D'Un Grand Nombre De Particules,book chapter,crossref:78
doi:10.1016/b978-0-444-81991-8.50053-4,Hot Corrosion Resistance Of Reactive Sputtered Al2O3 Coating,book chapter,crossref:78
doi:10.5244/c.13.59,Building Class Sensitive Models For Tracking Applications,proceedings article,crossref:3205
doi:10.4018/978-1-4666-1842-8.ch002,Power Consumption Aware Cluster Resource Management,book chapter,crossref:2432
doi:10.1007/978-1-4614-5360-4_33,Fundamental Tradeoffs In The Publicly Traded Corporation,book chapter,crossref:297
doi:10.1016/b978-0-12-554520-4.50006-x,Natural Disturbance And Patch Dynamics: An Introduction,book chapter,crossref:78
doi:10.1016/b978-0-12-384719-5.00166-0,"Worms, Platyhelminthes",book chapter,crossref:78
doi:10.5244/c.12.5,Saliency-Based Robust Correlation For Real-Time Face Registration And Verification,proceedings article,crossref:3205
doi:10.1016/b978-0-444-89353-6.50027-0,A.c. Susceptibility Harmonic Analysis Of The Irreversibility Line In YBa2Cu3O7-∂ Thin Film,book chapter,crossref:78
doi:10.2991/iccsee.2013.332,A Two Factor User Authentication Scheme For Medical Registration Platform,proceedings article,crossref:1574
doi:10.1016/b978-0-444-81993-2.50131-1,Modelling Study Of Particle Formation Process In The CVD Reactor,book chapter,crossref:78
doi:10.1016/b978-0-444-81991-8.50056-x,Use Of Laplace Transformation To Determine Corrosion Parameters From Electrochemical Data,book chapter,crossref:78
doi:10.5244/c.12.75,Autocalibration In The Presence Of Critical Motions,proceedings article,crossref:3205
doi:10.1016/b978-0-444-81991-8.50208-9,Microstructure Control Of Silicon Nitride By Seeding Rod-Like β-Si3N4 Particles,book chapter,crossref:78
doi:10.1016/b978-0-12-384719-5.00314-2,Wetlands Ecosystems,book chapter,crossref:78
doi:10.1017/cbo9781139237376.004,Dalit Conversion,book chapter,crossref:56
doi:10.1017/cbo9780511740060.014,Transfer And Contact In Migrant And Multiethnic Communities: The Conversational Historicalbe+-Ingpresent In South African IndianEnglish,book chapter,crossref:56
doi:10.7135/upo9780857285782.048,Father Bouchet's Letter On The Administration Of Hindu Law,book chapter,crossref:56
doi:10.1016/b978-0-12-549902-6.50014-5,Application Of New Liquid Scintillators And 6 Ml Vial For Reduction Of Scintillator And Radioactive Waste,book chapter,crossref:78
doi:10.1016/b978-0-12-384719-5.00087-3,"Life History, Evolution Of",book chapter,crossref:78
doi:10.1016/b978-0-444-81991-8.50112-6,"The Microhardness Indentation Size / Load Effect (Ise) In Single - Crystal, Berlinite",book chapter,crossref:78
doi:10.1017/cbo9780511686931.015,Conclusions And Future Directions,book chapter,crossref:56
doi:10.4018/978-1-4666-0945-7.ch007,Semantic Enrichment For Geospatial Information In A Tourism Recommender System,book chapter,crossref:2432
doi:10.1016/b978-0-444-81993-2.50041-x,Neural Network System For The Identification Of Materials From Infrared Spectra,book chapter,crossref:78
doi:10.1016/b978-0-12-580640-4.50017-0,A Chrestomathy Of Energy Transfer Research On Iodine,book chapter,crossref:78
doi:10.5244/c.16.47,Image Fusion Using Complex Wavelets,proceedings article,crossref:3205
doi:10.1017/cbo9780511919985.007,"Aristophanes, Slaves And History",book chapter,crossref:56
doi:10.1016/b978-0-12-395733-7.50048-4,New Aspects And Tasks Of Differential-Thermal Analysis In Wood Chemistry,book chapter,crossref:78
doi:10.1016/b978-0-12-447602-8.50032-5,FREEZING AVOIDANCE BY SUPERCOOLING OF TISSUE WATER IN VEGETATIVE AND REPRODUCTIVE STRUCTURES OF Juniperus Virginiana,book chapter,crossref:78
doi:10.1017/cbo9781139235600.004,Globalization And The Right To Health,book chapter,crossref:56
doi:10.1017/cbo9781139342667.020,Spanish National Identity In The Age Of Nationalisms,book chapter,crossref:56
doi:10.1017/cbo9781139236058.002,Introduction,book chapter,crossref:56
doi:10.2118/163821-ms,Investigation Of Critical In Situ And Injection Factors In Multi-Frac Treatments: Guidelines For Controlling Fracture Complexity,proceedings article,crossref:861
doi:10.1017/cbo9781139048095.029,"Physics, Geology, Astronomy",book chapter,crossref:56
doi:10.1016/b978-0-12-384719-5.00278-1,Endangered Amphibians,book chapter,crossref:78
doi:10.4018/978-1-61350-341-6.ch012,Practising Open Innovation In The Mobile Industry,book chapter,crossref:2432
doi:10.1017/cbo9780511757464.004,On The Place Of Hesitating In Delicate Formulations: A Turn-Constructional Infrastructure For Collaborative Indiscretion,book chapter,crossref:56
doi:10.1017/cbo9781139237376.006,An African American Autobiography,book chapter,crossref:56
doi:10.1017/cbo9781139540650.012,June,book chapter,crossref:56
doi:10.1017/cbo9781139060998.016,Modals And Semi-Modals Of Obligation In American English: Some Aspects Of Developments From 1990 Until The Present Day,book chapter,crossref:56
doi:10.5244/c.14.6,Coupled-View Active Appearance Models,proceedings article,crossref:3205
doi:10.1017/cbo9780511978135.007,Bone Marrow Failure Syndromes,book chapter,crossref:56
doi:10.2991/iccsee.2013.496,Model Of The Equipment Selection Of Material Handling System For Large Ship,proceedings article,crossref:1574
doi:10.1007/978-1-4614-5360-4_46,The Momentum Trading Strategy,book chapter,crossref:297
doi:10.1017/cco9781139135122.015,The Four Piano Sonatas: Past And Present Tensions,book chapter,crossref:56
doi:10.5244/c.14.82,Local Smoothness In Terms Of Variance: The Adaptive GaussianFilter,proceedings article,crossref:3205
doi:10.1017/cbo9780511978135.013,Acquired Thrombocytopenia,book chapter,crossref:56
doi:10.1016/b978-0-444-89353-6.50092-0,Properties Of Laser Deposited BiSrCaCuO Thin Films,book chapter,crossref:78
doi:10.1017/upo9781844653621.013,Thomas Nagel: The View From Nowhere,book chapter,crossref:56
doi:10.4018/978-1-4666-2029-2.ch004,Optimal Passive Damper Positioning Techniques,book chapter,crossref:2432
doi:10.1017/cbo9781139380867.004,An End To Silence,book chapter,crossref:56
doi:10.5244/c.12.66,Photometric Invariant Region Detection,proceedings article,crossref:3205
doi:10.1145/2433396.2433466,Connecting Comments And Tags,proceedings article,crossref:320
doi:10.1016/b978-0-444-81993-2.50170-0,Mechanical Properties Of Silicon Nitride Ceramic Material Systems Determined By Acoustic Microscopy,book chapter,crossref:78
doi:10.1016/b978-0-12-447602-8.50050-7,Breeding Wild And Primitive Potato Species To Obtain Frost-Resistant Cultivated Varieties,book chapter,crossref:78
doi:10.1007/978-1-4614-5360-4_4,Pre-funded Coupon And Zero-Coupon Bonds: Cost Of Capital Analysis,book chapter,crossref:297
doi:10.1016/b978-0-444-81991-8.50151-5,Mechanochemical Reactions During Mechanical Milling,book chapter,crossref:78
doi:10.1016/b978-0-444-81991-8.50015-7,Low Temperature Synthesis Of Some Ferrite Powders,book chapter,crossref:78
doi:10.1017/cbo9781139519786.008,Policy Objectives And Structural Elements Of Consolidation,book chapter,crossref:56
doi:10.1016/b978-0-444-89353-6.50013-0,Temperature Dependence Of Activation Energy For Flux Lines In (Nd1-xCex)2CuO4-y,book chapter,crossref:78
doi:10.1016/b978-0-444-81991-8.50162-x,The Non–Isothermal Kinetic Analyses Of Self–Propagation Combustion From Differential Thermal Analysis,book chapter,crossref:78
doi:10.1017/cbo9780511997778.009,Fetal And Neonatal Alloimmune Thrombocytopenia,book chapter,crossref:56
doi:10.4018/978-1-4666-1785-8.ch018,"SPCCTDM, A Catalogue For Analysis Of Therapeutic Drug Monitoring Related Contents",book chapter,crossref:2432
doi:10.5244/c.9.31,Sub-pixel Reconstruction Of A Variable Albedo Lambertian Surface.,proceedings article,crossref:3205
doi:10.1016/b978-0-12-384719-5.00207-0,Hemiparasitism,book chapter,crossref:78
doi:10.1016/b978-0-444-81991-8.50089-3,Effect Of Oxide Coating On Mechanical Property Of Si-Ti-C-O Fibers,book chapter,crossref:78
doi:10.1017/cbo9780511902703.013,Inform Subjects,book chapter,crossref:56
doi:10.1017/cco9781139019651.009,Liverpool,book chapter,crossref:56
doi:10.2991/iccsee.2013.76,A Characteristic Set Method For Reflexive Differential-Difference Polynomial Systems,proceedings article,crossref:1574
doi:10.1017/cbo9780511978135.011,Polycythemia And Hyperviscosity In The Newborn,book chapter,crossref:56
doi:10.1016/b978-0-12-384719-5.00020-4,"Carrying Capacity, Concept Of",book chapter,crossref:78
doi:10.1017/upo9781844654420.017,Expression And Avowal,book chapter,crossref:56
doi:10.1016/b978-0-444-81991-8.50201-6,Rheological Studies In The Fabrication Processes Of CIPing And Injection Molding Of Silicon Carbides With Additives Of Alumina,book chapter,crossref:78
doi:10.2991/iccsee.2013.564,Improved Pedestrian Detection Based On Extended Histogram Of Oriented Gradients,proceedings article,crossref:1574
doi:10.1016/b978-0-444-81991-8.50066-2,High Temperature Corrosion Of Sputter-Deposited Al–Nb Alloys,book chapter,crossref:78
doi:10.5244/c.16.3,Model Selection For Automated Reconstruction From Multiple Views,proceedings article,crossref:3205
doi:10.1016/b978-0-12-267060-2.50028-6,Carnitine Deficiency In Cirrhosis,book chapter,crossref:78
doi:10.5244/c.13.32,Stereo Algorithms And Representations For Image-based Rendering,proceedings article,crossref:3205
doi:10.1016/b978-0-12-384719-5.00199-4,Domestication Of Crop Plants,book chapter,crossref:78
doi:10.1017/cbo9781139507073.003,Southwell And Paradox,book chapter,crossref:56
doi:10.1145/2433396.2433432,Studying Inter-National Mobility Through IP Geolocation,proceedings article,crossref:320
doi:10.1016/b978-0-444-81993-2.50065-2,FIRST-PRINCIPLES STUDY ON THE PHASE STABILITY OF Au-Pd ALLOYS,book chapter,crossref:78
doi:10.1017/upo9781844653775.005,"Substance, Subject And Infinity: A Case Study Of The Role Of Logic In Hegel's System",book chapter,crossref:56
doi:10.1017/cbo9781139109376.011,Psychiatric Care And Criminal Prosecution,book chapter,crossref:56
doi:10.4018/978-1-4666-0309-7.ch013,New Technologies In Personalized Decision Support To Enhance Patient Choice,book chapter,crossref:2432
doi:10.1017/cbo9781139380973.014,Conclusion,book chapter,crossref:56
doi:10.5244/c.16.43,"Randomized RANSAC With T(d,d) Test",proceedings article,crossref:3205
doi:10.1017/cco9781139135122.009,‘Coming Out To Oneself’: Encodings Of Homosexual Identity From The First String Quartet toThe Heart’s Assurance,book chapter,crossref:56
doi:10.5244/c.12.77,View Synthesis By Trinocular Edge Matching And Transfer,proceedings article,crossref:3205
doi:10.1016/b978-0-444-81991-8.50050-9,High Temperature Sulphidation Of Molybdenum,book chapter,crossref:78
doi:10.1016/b978-0-12-384719-5.00160-x,Edible Plants,book chapter,crossref:78
doi:10.1017/cbo9781139245920.001,Introduction,book chapter,crossref:56
doi:10.1017/cco9781139030199.015,Transport,book chapter,crossref:56
doi:10.2991/iccsee.2013.278,Unsupervised Extrinsic Parameters Calibration For Multi-beam LIDARs,proceedings article,crossref:1574
doi:10.1016/b978-0-444-85128-4.50013-8,Computed Electron Micrographs And Their Use In Defect Identification,book chapter,crossref:78
doi:10.4018/978-1-61350-341-6.ch005,What Is The Degree Of Inbound Open Innovation In Spanish Firms?,book chapter,crossref:2432
doi:10.1017/cbo9781139015363.005,The Quest For Cosmopolitan Modernity,book chapter,crossref:56
doi:10.1016/b978-0-12-384719-5.00348-8,Role And Trends Of Protected Areas In Conservation,book chapter,crossref:78
